transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,log_amount,merchant_category_enc,risk_score,predicted_fraud,top_reasons
7001,7.12,5,Electronics,1,0,87,1,60,0,2.0943301541735866,1,0.01,0,device_trust_score (-4.03); transaction_hour (-2.58); velocity_last_24h (-2.20)
9547,28.33,18,Grocery,0,0,47,3,46,0,3.3786108829893595,3,0.01,0,transaction_hour (-2.76); device_trust_score (-2.43); location_mismatch (-1.74)
9548,6.12,17,Travel,0,0,41,2,49,0,1.9629077254238845,4,0.01,0,transaction_hour (-2.79); device_trust_score (-1.95); location_mismatch (-1.74)
9549,114.36,19,Grocery,0,0,93,1,41,0,4.748057673536639,3,0.01,0,device_trust_score (-3.04); transaction_hour (-2.44); foreign_transaction (-1.61)
9550,556.0,6,Travel,0,0,90,4,61,0,6.322565239927284,4,0.01,0,device_trust_score (-2.82); transaction_hour (-2.34); location_mismatch (-1.81)
9551,22.13,22,Clothing,0,0,47,0,20,0,3.141130476243348,0,0.01,0,transaction_hour (-2.44); device_trust_score (-2.36); velocity_last_24h (-1.68)
9552,526.26,8,Clothing,0,0,99,4,50,0,6.2676937855137815,0,0.01,0,transaction_hour (-2.53); device_trust_score (-2.43); foreign_transaction (-1.70)
9553,237.94,11,Food,0,1,47,0,21,0,5.476212474389078,2,0.01,0,transaction_hour (-3.52); device_trust_score (-3.02); location_mismatch (+2.33)
9554,182.65,2,Electronics,1,1,31,2,28,1,5.213031772265676,1,99.17,1,foreign_transaction (+2.68); location_mismatch (+2.50); device_trust_score (+2.32)
9555,186.56,22,Grocery,0,0,67,1,45,0,5.234098794221386,3,0.01,0,device_trust_score (-2.87); transaction_hour (-2.54); foreign_transaction (-1.61)
9556,315.52,21,Grocery,0,0,86,2,54,0,5.7573864307409925,3,0.01,0,device_trust_score (-3.04); transaction_hour (-2.58); foreign_transaction (-1.65)
9557,20.35,15,Electronics,0,0,58,1,25,0,3.0610517396746335,1,0.01,0,device_trust_score (-2.87); transaction_hour (-2.50); foreign_transaction (-1.59)
9558,126.49,6,Electronics,0,0,75,1,19,0,4.8480379301500305,1,0.01,0,device_trust_score (-2.73); transaction_hour (-2.24); velocity_last_24h (-1.75)
9559,214.98,22,Food,0,0,68,0,23,0,5.375185810804614,2,0.01,0,device_trust_score (-2.81); transaction_hour (-2.52); velocity_last_24h (-1.68)
9560,159.1,4,Electronics,0,1,94,3,49,0,5.075798620002669,1,0.01,0,device_trust_score (-4.01); transaction_hour (-2.74); location_mismatch (+2.36)
9561,321.92,22,Travel,1,0,79,2,53,0,5.777404614526815,4,0.01,0,device_trust_score (-3.91); transaction_hour (-3.40); foreign_transaction (+2.27)
9562,13.5,6,Grocery,0,0,90,7,36,0,2.6741486494265287,3,0.01,0,device_trust_score (-3.62); velocity_last_24h (+3.41); transaction_hour (-2.28)
9563,211.22,18,Electronics,0,0,82,1,60,0,5.357623472445444,1,0.01,0,device_trust_score (-2.98); transaction_hour (-2.64); location_mismatch (-1.57)
9564,137.45,16,Travel,0,1,67,2,58,0,4.9305092496169705,4,0.01,0,device_trust_score (-3.58); transaction_hour (-3.53); location_mismatch (+2.48)
9565,85.8,15,Electronics,0,0,85,1,54,0,4.463606621666305,1,0.01,0,device_trust_score (-3.06); transaction_hour (-2.61); foreign_transaction (-1.55)
9566,74.87,20,Travel,0,0,62,4,35,0,4.329021349349984,4,0.01,0,device_trust_score (-2.67); transaction_hour (-2.61); foreign_transaction (-1.69)
9567,174.56,23,Clothing,0,0,52,1,52,0,5.167980864820033,0,0.01,0,device_trust_score (-2.63); transaction_hour (-2.52); foreign_transaction (-1.62)
9568,398.95,20,Travel,0,0,81,0,42,0,5.991339539294831,4,0.01,0,device_trust_score (-2.92); transaction_hour (-2.57); velocity_last_24h (-1.69)
9569,123.4,18,Food,1,0,65,4,57,0,4.823502180305079,2,0.01,0,device_trust_score (-3.78); transaction_hour (-3.67); foreign_transaction (+2.24)
9570,313.45,17,Travel,0,0,97,2,55,0,5.750825080989513,4,0.01,0,device_trust_score (-2.98); transaction_hour (-2.67); location_mismatch (-1.67)
9571,92.6,18,Electronics,0,0,74,2,57,0,4.539030383483547,1,0.01,0,device_trust_score (-2.89); transaction_hour (-2.68); foreign_transaction (-1.60)
9572,19.44,3,Clothing,1,0,85,3,34,0,3.017493765335504,0,0.02,0,device_trust_score (-5.14); foreign_transaction (+2.90); velocity_last_24h (-1.81)
9573,11.43,0,Clothing,0,0,93,3,19,0,2.5201129055226197,0,0.01,0,device_trust_score (-4.25); location_mismatch (-1.92); foreign_transaction (-1.89)
9574,9.49,3,Travel,0,0,87,2,39,0,2.3504224224082058,4,0.01,0,device_trust_score (-4.21); foreign_transaction (-2.12); location_mismatch (-2.02)
9575,86.09,3,Electronics,0,0,50,1,54,0,4.466942066704648,1,0.01,0,device_trust_score (-3.69); foreign_transaction (-2.28); location_mismatch (-2.01)
9576,74.04,8,Clothing,0,1,50,3,63,0,4.318021304697969,0,0.01,0,device_trust_score (-3.36); transaction_hour (-3.13); location_mismatch (+2.43)
9577,227.81,7,Travel,0,0,97,6,50,0,5.432891964844257,4,0.01,0,device_trust_score (-3.38); velocity_last_24h (+3.14); transaction_hour (-2.91)
9578,244.44,1,Travel,0,0,47,3,37,0,5.503052518178891,4,0.01,0,device_trust_score (-2.93); foreign_transaction (-2.45); location_mismatch (-2.35)
9579,9.39,22,Travel,0,0,76,0,57,0,2.340843805111136,4,0.01,0,device_trust_score (-2.90); transaction_hour (-2.26); location_mismatch (-1.60)
9580,44.98,5,Clothing,0,0,97,2,29,0,3.8282065193350356,0,0.01,0,device_trust_score (-3.05); transaction_hour (-2.11); foreign_transaction (-1.63)
9581,57.7,22,Grocery,0,0,98,3,66,0,4.072439726834051,3,0.01,0,device_trust_score (-2.97); transaction_hour (-2.42); foreign_transaction (-1.58)
9582,142.78,10,Electronics,0,0,94,2,51,0,4.968284353555726,1,0.01,0,device_trust_score (-2.98); transaction_hour (-2.69); foreign_transaction (-1.59)
9583,28.1,3,Food,0,0,28,2,52,0,3.370738174177447,2,0.02,0,foreign_transaction (-2.56); location_mismatch (-2.40); device_trust_score (+2.10)
9584,25.88,13,Food,0,0,25,3,56,0,3.2913825156549485,2,0.01,0,transaction_hour (-3.54); location_mismatch (-2.21); foreign_transaction (-2.06)
9585,518.16,20,Electronics,0,0,30,2,19,0,6.252212120819558,1,0.01,0,transaction_hour (-3.53); foreign_transaction (-2.12); location_mismatch (-1.99)
9586,293.52,21,Grocery,0,0,80,4,45,0,5.685346912500516,3,0.01,0,device_trust_score (-3.01); transaction_hour (-2.59); foreign_transaction (-1.65)
9587,35.86,8,Electronics,0,0,53,1,36,0,3.607126952241677,1,0.01,0,device_trust_score (-2.57); transaction_hour (-2.40); foreign_transaction (-1.75)
9588,93.93,1,Travel,0,1,27,3,69,1,4.5531397778937075,4,99.07,1,location_mismatch (+3.59); transaction_hour (+2.62); device_trust_score (+2.24)
9589,79.1,0,Electronics,0,0,66,4,28,0,4.383275854074314,1,0.01,0,device_trust_score (-4.10); foreign_transaction (-2.27); location_mismatch (-2.08)
9590,281.78,3,Electronics,0,0,33,1,60,0,5.644669210163695,1,0.02,0,foreign_transaction (-2.60); location_mismatch (-2.28); velocity_last_24h (-2.11)
9591,128.48,11,Clothing,0,0,83,0,65,0,4.8635264290580436,0,0.01,0,device_trust_score (-2.91); transaction_hour (-2.57); foreign_transaction (-1.54)
9592,24.62,4,Food,0,1,62,2,31,0,3.2433732964685884,2,0.01,0,device_trust_score (-3.82); transaction_hour (-2.72); location_mismatch (+2.43)
9593,241.78,8,Food,0,0,66,1,55,0,5.492155683469657,2,0.01,0,device_trust_score (-2.85); transaction_hour (-2.44); velocity_last_24h (-1.72)
9594,91.02,21,Travel,0,0,74,3,41,0,4.522005944727322,4,0.01,0,device_trust_score (-2.82); transaction_hour (-2.60); foreign_transaction (-1.63)
9595,54.91,3,Travel,0,0,38,1,19,0,4.0237432550385535,4,0.02,0,foreign_transaction (-2.41); velocity_last_24h (-2.14); location_mismatch (-2.07)
9596,84.74,15,Clothing,0,0,69,1,59,0,4.451319461169831,0,0.01,0,device_trust_score (-2.90); transaction_hour (-2.63); foreign_transaction (-1.54)
9597,123.96,1,Travel,0,1,57,2,24,0,4.827993686091376,4,0.07,1,device_trust_score (-3.91); location_mismatch (+3.26); transaction_hour (+2.52)
9598,75.64,15,Grocery,0,0,44,1,69,0,4.339119133662605,3,0.01,0,transaction_hour (-2.77); device_trust_score (-2.19); location_mismatch (-1.63)
9599,49.85,15,Clothing,0,0,58,2,55,0,3.928880122494569,0,0.01,0,device_trust_score (-2.82); transaction_hour (-2.62); foreign_transaction (-1.61)
9600,91.5,20,Clothing,0,0,91,3,26,0,4.52720864451838,0,0.01,0,device_trust_score (-2.98); transaction_hour (-2.52); foreign_transaction (-1.60)
9601,3.48,23,Electronics,0,1,91,4,50,0,1.4996230464268938,1,0.01,0,device_trust_score (-4.11); transaction_hour (-2.81); location_mismatch (+2.34)
9602,266.51,23,Electronics,0,0,94,2,44,0,5.589156948814898,1,0.01,0,device_trust_score (-3.03); transaction_hour (-2.41); foreign_transaction (-1.58)
9603,33.74,21,Grocery,0,0,63,1,21,0,3.5478917608129588,3,0.01,0,device_trust_score (-2.90); transaction_hour (-2.32); location_mismatch (-1.59)
9604,8.08,10,Clothing,0,0,67,0,50,0,2.206074192613202,0,0.01,0,device_trust_score (-2.90); transaction_hour (-2.44); velocity_last_24h (-1.53)
9605,190.88,0,Clothing,0,0,63,1,25,0,5.256870176633863,0,0.01,0,device_trust_score (-4.09); velocity_last_24h (-2.15); foreign_transaction (-2.15)
9606,267.65,14,Electronics,0,1,68,4,57,0,5.59340941717483,1,0.01,0,device_trust_score (-3.70); transaction_hour (-3.50); location_mismatch (+2.42)
9607,302.6,23,Food,0,0,25,3,26,0,5.715711045521475,2,0.01,0,transaction_hour (-3.42); foreign_transaction (-2.07); location_mismatch (-2.01)
9608,122.44,3,Food,0,0,74,1,29,0,4.815755208054905,2,0.01,0,device_trust_score (-4.06); foreign_transaction (-2.15); velocity_last_24h (-2.10)
9609,41.38,17,Electronics,0,1,98,1,66,0,3.746676552840153,1,0.01,0,device_trust_score (-4.08); transaction_hour (-2.99); location_mismatch (+2.27)
9610,240.56,16,Travel,0,1,86,1,61,0,5.4871178894397,4,0.01,0,device_trust_score (-3.83); transaction_hour (-3.39); location_mismatch (+2.48)
9611,216.54,6,Clothing,0,0,27,4,28,0,5.382382741665704,0,0.01,0,transaction_hour (-3.33); foreign_transaction (-2.12); location_mismatch (-2.07)
9612,50.89,17,Grocery,0,0,32,1,33,0,3.949126093379648,3,0.01,0,transaction_hour (-3.64); foreign_transaction (-2.20); location_mismatch (-2.11)
9613,420.71,12,Food,1,0,72,3,19,0,6.044317874011784,2,0.01,0,device_trust_score (-3.52); transaction_hour (-3.49); foreign_transaction (+2.19)
9614,19.84,19,Travel,0,0,65,4,64,0,3.0368742168851663,4,0.01,0,device_trust_score (-2.83); transaction_hour (-2.25); location_mismatch (-1.65)
9615,730.15,19,Clothing,0,0,60,2,55,0,6.594618637057888,0,0.01,0,transaction_hour (-2.64); device_trust_score (-2.60); location_mismatch (-1.71)
9616,354.22,9,Travel,0,0,81,2,60,0,5.8727373158391805,4,0.01,0,device_trust_score (-2.86); transaction_hour (-2.56); location_mismatch (-1.73)
9617,209.6,0,Clothing,0,0,67,3,54,0,5.349960599699875,0,0.01,0,device_trust_score (-4.04); foreign_transaction (-2.30); location_mismatch (-2.16)
9618,502.7,1,Clothing,0,1,52,0,63,0,6.221980852751605,0,0.04,0,device_trust_score (-3.67); location_mismatch (+2.99); transaction_hour (+2.45)
9619,230.63,16,Electronics,0,0,83,1,65,0,5.4451412709888345,1,0.01,0,device_trust_score (-2.96); transaction_hour (-2.59); foreign_transaction (-1.57)
9620,38.03,21,Electronics,0,0,53,0,20,0,3.6643305811925235,1,0.01,0,device_trust_score (-2.56); transaction_hour (-2.49); velocity_last_24h (-1.56)
9621,105.06,2,Grocery,0,0,62,3,52,0,4.664004971708984,3,0.01,0,device_trust_score (-3.94); foreign_transaction (-2.28); location_mismatch (-2.12)
9622,13.35,16,Grocery,0,1,58,3,64,0,2.66374994220563,3,0.01,0,device_trust_score (-3.83); transaction_hour (-3.15); location_mismatch (+2.41)
9623,88.87,11,Travel,0,0,89,3,26,0,4.498364181670282,4,0.01,0,device_trust_score (-2.95); transaction_hour (-2.65); foreign_transaction (-1.59)
9624,243.59,23,Electronics,0,0,44,6,66,0,5.499583339342929,1,0.01,0,transaction_hour (-3.42); velocity_last_24h (+3.23); device_trust_score (-2.80)
9625,87.93,11,Clothing,0,0,50,4,53,0,4.487849543411548,0,0.01,0,transaction_hour (-2.78); device_trust_score (-2.62); foreign_transaction (-1.65)
9626,72.17,19,Electronics,0,0,51,3,24,0,4.292785500895938,1,0.01,0,transaction_hour (-2.58); device_trust_score (-2.57); foreign_transaction (-1.69)
9627,162.85,9,Clothing,1,0,47,4,43,0,5.098951375144823,0,0.01,0,transaction_hour (-3.58); device_trust_score (-3.09); foreign_transaction (+2.41)
9628,370.32,6,Electronics,1,0,95,2,29,0,5.917064224531732,1,0.01,0,device_trust_score (-3.86); transaction_hour (-2.95); foreign_transaction (+2.35)
9629,8.78,9,Clothing,0,0,46,1,33,0,2.280339484046726,0,0.01,0,transaction_hour (-2.52); device_trust_score (-2.39); velocity_last_24h (-1.71)
9630,87.64,17,Travel,0,0,71,4,48,0,4.484583222998974,4,0.01,0,transaction_hour (-2.74); device_trust_score (-2.73); location_mismatch (-1.66)
9631,31.01,21,Electronics,0,0,92,4,41,0,3.4660483539817717,1,0.01,0,device_trust_score (-3.07); transaction_hour (-2.34); location_mismatch (-1.58)
9632,213.95,5,Food,0,0,91,4,18,0,5.370405442942291,2,0.01,0,device_trust_score (-2.88); transaction_hour (-2.13); velocity_last_24h (-1.71)
9633,20.11,6,Food,0,0,90,2,43,0,3.0497468618602293,2,0.01,0,device_trust_score (-3.03); transaction_hour (-2.14); foreign_transaction (-1.64)
9634,196.75,16,Clothing,0,0,93,1,44,0,5.2870036066477635,0,0.01,0,device_trust_score (-2.99); transaction_hour (-2.63); foreign_transaction (-1.54)
9635,60.68,11,Travel,0,0,39,4,22,0,4.1219597292550745,4,0.01,0,transaction_hour (-3.37); foreign_transaction (-2.15); location_mismatch (-1.90)
9636,39.92,16,Clothing,1,0,68,1,55,0,3.711618941083426,0,0.01,0,device_trust_score (-3.87); transaction_hour (-3.38); foreign_transaction (+2.15)
9637,495.79,17,Travel,0,0,75,1,64,0,6.208167401592205,4,0.01,0,device_trust_score (-2.74); transaction_hour (-2.71); location_mismatch (-1.73)
9638,3.37,13,Grocery,0,0,89,4,66,0,1.4747630091074988,3,0.01,0,device_trust_score (-3.03); transaction_hour (-2.43); location_mismatch (-1.61)
9639,103.65,10,Electronics,0,0,49,4,65,0,4.650621448892009,1,0.01,0,transaction_hour (-2.77); device_trust_score (-2.55); foreign_transaction (-1.65)
9640,3.94,1,Travel,0,0,85,0,44,0,1.597365331199831,4,0.01,0,device_trust_score (-4.26); foreign_transaction (-2.11); location_mismatch (-2.05)
9641,118.95,20,Clothing,0,0,41,0,38,0,4.787074989285704,0,0.01,0,transaction_hour (-2.83); device_trust_score (-2.01); foreign_transaction (-1.76)
9642,125.14,0,Grocery,0,0,76,1,32,0,4.837392401235505,3,0.01,0,device_trust_score (-4.08); foreign_transaction (-2.24); velocity_last_24h (-2.14)
9643,69.86,10,Clothing,0,1,82,3,69,0,4.260706099437326,0,0.01,0,device_trust_score (-3.93); transaction_hour (-3.13); location_mismatch (+2.25)
9644,25.51,1,Food,0,0,81,0,29,0,3.277522020300934,2,0.01,0,device_trust_score (-4.35); foreign_transaction (-2.14); velocity_last_24h (-2.07)
9645,85.0,15,Food,0,0,62,1,28,0,4.454347296253507,2,0.01,0,device_trust_score (-2.82); transaction_hour (-2.67); foreign_transaction (-1.60)
9646,200.8,21,Electronics,0,0,93,4,42,0,5.307277107919509,1,0.01,0,device_trust_score (-2.97); transaction_hour (-2.58); foreign_transaction (-1.62)
9647,274.51,2,Electronics,0,0,61,5,21,0,5.618623925574879,1,0.1,1,velocity_last_24h (+4.03); device_trust_score (-3.79); foreign_transaction (-2.20)
9648,136.19,19,Grocery,0,0,99,0,62,0,4.921366826338073,3,0.01,0,device_trust_score (-2.61); transaction_hour (-2.49); velocity_last_24h (-1.61)
9649,160.41,0,Food,0,0,58,0,39,0,5.083947711785188,2,0.01,0,device_trust_score (-4.05); foreign_transaction (-2.28); velocity_last_24h (-2.23)
9650,40.3,20,Travel,0,0,59,3,60,0,3.720862499966987,4,0.01,0,device_trust_score (-2.71); transaction_hour (-2.49); location_mismatch (-1.68)
9651,60.97,19,Food,0,1,84,0,68,0,4.126650396974016,2,0.01,0,device_trust_score (-3.95); transaction_hour (-2.95); location_mismatch (+2.17)
9652,31.79,7,Electronics,0,0,63,1,44,0,3.4901235908565567,1,0.01,0,device_trust_score (-2.91); transaction_hour (-2.30); foreign_transaction (-1.65)
9653,51.61,18,Clothing,0,0,70,2,42,0,3.962906215742716,0,0.01,0,device_trust_score (-2.83); transaction_hour (-2.65); foreign_transaction (-1.59)
9654,45.85,0,Grocery,0,0,40,3,41,0,3.846951008684431,3,0.01,0,foreign_transaction (-2.58); transaction_hour (+2.15); location_mismatch (-2.11)
9655,131.91,4,Food,0,0,55,5,26,0,4.889672207433241,2,0.01,0,velocity_last_24h (+3.30); device_trust_score (-3.16); transaction_hour (-2.55)
9656,148.88,0,Travel,0,0,38,0,59,0,5.009834973925487,4,0.02,0,foreign_transaction (-2.67); transaction_hour (+2.45); velocity_last_24h (-2.22)
9657,521.9,10,Travel,1,0,71,1,39,0,6.259390241194085,4,0.01,0,transaction_hour (-3.64); device_trust_score (-3.60); foreign_transaction (+2.30)
9658,39.17,20,Travel,0,0,56,2,44,0,3.693120448371191,4,0.01,0,device_trust_score (-2.72); transaction_hour (-2.48); foreign_transaction (-1.68)
9659,184.74,8,Grocery,0,0,41,1,41,0,5.224347846347863,3,0.01,0,transaction_hour (-2.75); device_trust_score (-2.05); foreign_transaction (-1.84)
9660,305.94,4,Travel,0,0,80,3,18,0,5.726652288746949,4,0.01,0,device_trust_score (-2.86); transaction_hour (-2.06); velocity_last_24h (-1.69)
9661,147.88,1,Travel,0,0,60,2,18,0,5.003140612333995,4,0.01,0,device_trust_score (-3.63); location_mismatch (-2.22); foreign_transaction (-2.21)
9662,52.99,12,Food,0,0,66,2,31,0,3.9887988442301956,2,0.01,0,device_trust_score (-2.86); transaction_hour (-2.69); foreign_transaction (-1.62)
9663,54.82,17,Grocery,0,0,43,2,65,0,4.022132228108176,3,0.01,0,transaction_hour (-2.91); device_trust_score (-1.98); foreign_transaction (-1.75)
9664,7.21,11,Clothing,0,0,31,1,59,0,2.105352923464337,0,0.01,0,transaction_hour (-3.48); location_mismatch (-2.16); foreign_transaction (-2.08)
9665,65.61,13,Clothing,0,0,79,0,46,0,4.198854716425088,0,0.01,0,device_trust_score (-3.01); transaction_hour (-2.58); foreign_transaction (-1.53)
9666,245.69,4,Travel,0,0,54,4,37,0,5.508132487650914,4,0.01,0,device_trust_score (-2.52); transaction_hour (-2.28); foreign_transaction (-1.84)
9667,8.76,23,Electronics,0,0,99,4,50,0,2.278292400425001,1,0.01,0,device_trust_score (-2.69); transaction_hour (-2.20); foreign_transaction (-1.50)
9668,44.56,9,Grocery,0,0,53,5,62,0,3.8190301385789813,3,0.01,0,transaction_hour (-3.15); device_trust_score (-3.15); velocity_last_24h (+2.96)
9669,220.49,19,Electronics,0,1,91,2,56,0,5.400377441739184,1,0.01,0,device_trust_score (-3.93); transaction_hour (-3.25); location_mismatch (+2.32)
9670,274.73,1,Grocery,1,0,58,4,37,0,5.619422126038128,3,0.04,0,device_trust_score (-4.35); foreign_transaction (+3.26); transaction_hour (+2.52)
9671,109.36,3,Grocery,1,0,58,2,66,0,4.703747749349085,3,0.02,0,device_trust_score (-4.48); foreign_transaction (+3.15); velocity_last_24h (-1.88)
9672,215.56,11,Food,0,1,26,3,34,0,5.377867645306046,2,0.02,0,transaction_hour (-4.15); location_mismatch (+3.27); foreign_transaction (-2.29)
9673,88.37,10,Travel,1,0,51,0,47,0,4.492785055393301,4,0.01,0,transaction_hour (-3.79); device_trust_score (-3.20); foreign_transaction (+2.27)
9674,31.37,3,Food,0,0,71,1,30,0,3.477232067938153,2,0.01,0,device_trust_score (-4.08); foreign_transaction (-2.11); velocity_last_24h (-2.01)
9675,91.39,10,Electronics,0,0,81,5,39,0,4.526018747682654,1,0.01,0,device_trust_score (-3.84); transaction_hour (-3.70); velocity_last_24h (+2.70)
9676,156.14,8,Electronics,1,1,41,4,55,0,5.0571371277476755,1,0.07,0,foreign_transaction (+3.23); transaction_hour (-3.17); location_mismatch (+3.06)
9677,532.36,9,Clothing,0,0,50,2,55,0,6.279196618309805,0,0.01,0,transaction_hour (-2.63); device_trust_score (-2.60); foreign_transaction (-1.75)
9678,12.82,5,Food,0,0,34,1,26,0,2.626116818339524,2,0.01,0,transaction_hour (-2.90); foreign_transaction (-2.14); velocity_last_24h (-2.13)
9679,127.45,14,Food,0,0,63,6,45,0,4.855539723555893,2,0.01,0,transaction_hour (-3.85); device_trust_score (-3.62); velocity_last_24h (+2.84)
9680,71.8,9,Food,0,0,33,2,40,0,4.28771595520264,2,0.01,0,transaction_hour (-3.56); foreign_transaction (-2.22); location_mismatch (-2.08)
9681,127.78,21,Clothing,0,0,49,1,40,0,4.858105522110037,0,0.01,0,transaction_hour (-2.66); device_trust_score (-2.62); foreign_transaction (-1.66)
9682,4.37,20,Food,0,0,44,1,49,0,1.6808279085207734,2,0.01,0,transaction_hour (-2.64); device_trust_score (-2.31); velocity_last_24h (-1.69)
9683,67.58,5,Food,0,0,39,2,34,0,4.228000947034774,2,0.01,0,transaction_hour (-2.89); foreign_transaction (-2.25); velocity_last_24h (-2.04)
9684,308.53,0,Food,0,0,35,2,57,0,5.735055017960308,2,0.02,0,foreign_transaction (-2.68); transaction_hour (+2.48); velocity_last_24h (-2.14)
9685,145.32,20,Food,1,0,40,0,55,0,4.98579600408261,2,0.01,0,transaction_hour (-3.83); foreign_transaction (+2.65); location_mismatch (-2.07)
9686,107.8,21,Electronics,0,0,46,1,60,0,4.689511334421843,1,0.01,0,transaction_hour (-2.78); device_trust_score (-2.40); velocity_last_24h (-1.62)
9687,60.52,23,Travel,0,0,86,1,45,0,4.119362325197389,4,0.01,0,device_trust_score (-2.99); transaction_hour (-2.35); location_mismatch (-1.56)
9688,63.7,19,Electronics,0,0,48,0,38,0,4.169761201506855,1,0.01,0,device_trust_score (-2.61); transaction_hour (-2.54); foreign_transaction (-1.67)
9689,86.95,20,Food,0,0,60,2,62,0,4.476768471183568,2,0.01,0,device_trust_score (-2.80); transaction_hour (-2.60); foreign_transaction (-1.65)
9690,324.95,3,Grocery,0,0,42,3,58,0,5.786743995370548,3,0.01,0,device_trust_score (-2.86); foreign_transaction (-2.49); location_mismatch (-2.06)
9691,615.19,22,Grocery,0,0,44,1,69,0,6.423555357533643,3,0.01,0,transaction_hour (-2.62); device_trust_score (-2.30); location_mismatch (-1.67)
9692,103.94,21,Clothing,0,0,32,2,47,0,4.653388758258566,0,0.01,0,transaction_hour (-3.57); foreign_transaction (-2.19); location_mismatch (-2.10)
9693,89.97,13,Electronics,0,0,39,2,62,0,4.510529781833971,1,0.01,0,transaction_hour (-3.42); foreign_transaction (-2.22); location_mismatch (-1.89)
9694,337.39,19,Clothing,0,0,71,3,36,0,5.824199076468011,0,0.01,0,device_trust_score (-2.86); transaction_hour (-2.51); foreign_transaction (-1.68)
9695,100.21,21,Clothing,0,0,48,1,63,0,4.61719756620081,0,0.01,0,device_trust_score (-2.62); transaction_hour (-2.60); foreign_transaction (-1.61)
9696,144.54,19,Grocery,0,0,71,2,67,0,4.98045096291894,3,0.01,0,device_trust_score (-2.76); transaction_hour (-2.44); foreign_transaction (-1.63)
9697,47.27,7,Electronics,0,0,42,3,68,0,3.8768102496724017,1,0.01,0,transaction_hour (-2.62); device_trust_score (-1.94); foreign_transaction (-1.76)
9698,244.91,10,Travel,0,0,56,4,40,0,5.504965615333049,4,0.01,0,transaction_hour (-2.75); device_trust_score (-2.71); foreign_transaction (-1.69)
9699,136.67,14,Electronics,0,0,66,0,23,0,4.924859517074852,1,0.01,0,device_trust_score (-2.78); transaction_hour (-2.65); velocity_last_24h (-1.59)
9700,298.02,18,Clothing,0,0,61,1,36,0,5.7005104607857815,0,0.01,0,device_trust_score (-2.82); transaction_hour (-2.63); foreign_transaction (-1.62)
9701,273.14,7,Food,0,0,57,5,21,0,5.613638924803235,2,0.01,0,velocity_last_24h (+3.28); device_trust_score (-3.19); transaction_hour (-2.96)
9702,43.57,12,Clothing,0,0,25,3,66,0,3.7970609869584644,0,0.01,0,transaction_hour (-3.69); location_mismatch (-2.05); foreign_transaction (-2.02)
9703,226.35,17,Electronics,0,0,51,1,40,0,5.426490680271019,1,0.01,0,transaction_hour (-2.80); device_trust_score (-2.63); foreign_transaction (-1.66)
9704,289.75,21,Grocery,0,0,41,2,22,0,5.672463791398774,3,0.01,0,transaction_hour (-2.85); device_trust_score (-2.08); foreign_transaction (-1.72)
9705,76.47,23,Electronics,0,0,70,1,50,0,4.349890764643811,1,0.01,0,device_trust_score (-2.85); transaction_hour (-2.45); foreign_transaction (-1.54)
9706,34.11,16,Travel,1,0,58,2,29,0,3.558485990180341,4,0.01,0,device_trust_score (-3.55); transaction_hour (-3.47); foreign_transaction (+2.31)
9707,0.47,5,Food,0,0,27,1,53,0,0.3852624007906449,2,0.01,0,transaction_hour (-2.90); location_mismatch (-2.15); velocity_last_24h (-2.01)
9708,107.91,14,Food,0,0,80,2,69,0,4.690521853087595,2,0.01,0,device_trust_score (-2.93); transaction_hour (-2.55); location_mismatch (-1.56)
9709,78.22,12,Clothing,0,0,36,1,46,0,4.372228792193771,0,0.01,0,transaction_hour (-3.53); foreign_transaction (-2.18); location_mismatch (-1.97)
9710,145.71,17,Electronics,1,0,50,1,31,0,4.988457849151553,1,0.01,0,transaction_hour (-3.75); device_trust_score (-3.46); foreign_transaction (+2.31)
9711,37.49,10,Grocery,0,0,48,1,24,0,3.6503984672956546,3,0.01,0,transaction_hour (-2.66); device_trust_score (-2.61); location_mismatch (-1.66)
9712,353.47,12,Travel,0,0,84,3,60,0,5.870623716157048,4,0.01,0,device_trust_score (-2.93); transaction_hour (-2.72); location_mismatch (-1.70)
9713,53.65,0,Clothing,0,1,82,3,65,0,4.000949214622548,0,0.02,0,device_trust_score (-4.68); location_mismatch (+2.88); transaction_hour (+2.19)
9714,46.21,17,Electronics,0,0,87,2,59,0,3.8546057345581954,1,0.01,0,device_trust_score (-3.03); transaction_hour (-2.63); foreign_transaction (-1.56)
9715,117.95,4,Grocery,0,0,32,1,37,0,4.778703236748966,3,0.01,0,transaction_hour (-3.07); foreign_transaction (-2.22); location_mismatch (-2.10)
9716,124.35,5,Electronics,0,0,97,2,64,0,4.831109824604303,1,0.01,0,device_trust_score (-3.02); transaction_hour (-2.15); velocity_last_24h (-1.65)
9717,43.59,0,Grocery,0,0,50,1,54,0,3.7975096186393853,3,0.01,0,device_trust_score (-3.68); foreign_transaction (-2.35); location_mismatch (-2.18)
9718,57.11,6,Electronics,0,0,82,0,31,0,4.062337766087015,1,0.01,0,device_trust_score (-3.00); transaction_hour (-2.17); velocity_last_24h (-1.71)
9719,33.48,3,Electronics,0,0,62,0,51,0,3.5403794457954922,1,0.01,0,device_trust_score (-4.08); foreign_transaction (-2.16); velocity_last_24h (-2.07)
